"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"JE25MHW3","journalArticle","2012","Zoellick, Bill; Nelson, Sarah J; Schauffler, Molly","Participatory science and education: bringing both views into focus","Frontiers in Ecology and the Environment","","1540-9295","10.1890/110277","http://www.esajournals.org/doi/full/10.1890/110277","Aligning the goals of scientists and participants becomes more challenging when citizen science moves into middle- and high-school classrooms. Here, we describe a logic model developed in association with the Acadia Learning Project, a collaboration among scientists, teachers, and students that successfully meets both research and educational needs. The logic model is intended to assist other classroom-based citizen-science initiatives with project design and evaluation.","2012","2012-12-30 23:47:44","2013-07-19 23:47:09","2012-12-18 16:29:59","310-313","","6","10","","Frontiers in Ecology and the Environment","Participatory science and education","","","","","","","","","","","","ESA Journals","","","","/home/paul/.mozilla/firefox/quuvkujd.default-1395261540826/zotero/storage/D8BAHU7B/zoellick_participatory_2012.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JJ5RHEAF","journalArticle","2009","Kim, S.B.; Kim, Y.-G.; Jo, H.R.; Jeong, K.S.; Chough, S.K.","Depositional facies, architecture and environments of the Sihwa Formation (Lower Cretaceous), mid-west Korea with special reference to dinosaur eggs","Cretaceous Research","","0195-6671","10.1016/j.cretres.2008.05.016","http://www.sciencedirect.com/science/article/pii/S0195667108000475","This paper presents detailed facies and architectural analyses and palaeoenvironmental reconstruction of the Sihwa Formation (Lower Cretaceous), mid-west Korea, which comprises an about 3-km-thick non-marine succession containing abundant dinosaur eggshells. Based on constituent facies, bedset geometry, stacking pattern, and bounding surface characteristics, the entire succession can be classified into three architectural elements. Element I occurs along the basin margin and shows a monotonous stacking of tabular or crudely stratified conglomeratic units. It represents alluvial-fan deposits of debris-flow-dominated fan and sheetflood-dominated fan. Element II is characterized by multi-storey, sheet or upward-widening, conglomeratic channel-fills whose maximum thickness exceeds 1.5 m. Each channel-fill unit is encased within red–brown silty sandstones of Element III with sharp erosional bases but diffuse gradational upper boundaries. It consists generally of (1) cut-and-fill deposit (trough cross-stratified or openwork conglomerate) in the lower part and (2) composite low-relief bar deposit (lenticular conglomerate and stratified gravelly sandstone) in the upper part. Shallowness of each cut-and-fill unit, absence of fining-upward lateral accretion package and the predominance of simple-bar deposit collectively suggest deposition from ephemeral braided streams. Element III typically shows a fining-upward stacking of (1) single- or multi-storey small-scale (&lt;1.5 m thick) channel fills with limited lateral extent of less than 15 m, (2) poorly sorted, graded and diffusely bounded silty conglomerates or gravelly siltstones with discontinuous gravel sheets and pockets and (3) homogeneous or graded, red–brown fine-grained deposits with calcretes and burrows in ascending order. Element III is interpreted as channel-margin to floodplain, including crevasse channel fill, crevasse splay and floodplain fines. The entire sequence of the Sihwa Formation can be divided into the alluvial-fan and terminal-fan successions. The alluvial-fan succession displays a progradational stacking pattern and indicates a low rate of basin subsidence in the initial phase of rifting. The upper terminal-fan succession consists of proximal braided stream and distal floodplain deposits in the western and central parts of the basin and is characterized by an axial dispersal pattern and an aggradational stacking. It suggests rapid subsidence of the basin floor during the main phase of rifting. The asymmetrical cross-basin distribution of each architectural element reflects a half-graben structure of the basin with steep-gradient fault-bounded eastern margin (footwall block) and gently sloped, flexural western margin (hangingwall block). The predominance of ephemeral braided-stream deposits along with red–brown fine-grained floodplain deposits with common calcretes indicates arid to semi-arid palaeoclimates. Approximately 140 dinosaur eggs (Faveoloolithidae and Dendroolithidae) were identified mainly from the (gravelly) siltstones and small-scale channel fills of Element III deposits and partly from the cut-and-fill conglomerates of Element II deposits. The eggs commonly retain their original oval shape but are invariably breached and stuffed with the substrate of gravels and silt. They are either isolated or clustered, forming a circular concentration in plan view. The abundant yield of eggs, more than 20 eggs in 5 separate nests from a single depositional unit, suggests a dense population of the parental dinosaurs. The repetitive occurrence in many stratigraphic horizons reflects site preference as a nesting habitat of the near-channel or abandoned channel areas.","February 2009","2014-09-21 02:42:08","2014-09-21 02:42:08","","100-126","","1","30","","Cretaceous Research","","","","","","","","","","","","","","","","","","","Alluvial fan; Cretaceous; Depositional facies and architecture; Dinosaur egg and nest; Ephemeral braided stream; Sihwa Formation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JNKDC2FJ","journalArticle","2009","Low, Belinda; Sundaresan, Siva R.; Fischhoff, Ilya R.; Rubenstein, Daniel I.","Partnering with local communities to identify conservation priorities for endangered Grevy’s zebra","Biological Conservation","","0006-3207","10.1016/j.biocon.2009.02.003","http://dx.doi.org/10.1016/j.biocon.2009.02.003","Setting wildlife conservation priorities and determining how to meet them is challenging, particularly when policy decisions made at large scales need to be informed by a diversity of local conditions. The persistence of species that range widely demands that they coexist with people both within and outside formally protected areas. It is often politically and financially infeasible for one central body, such as a government wildlife agency, to monitor an entire population. Therefore, conservation planners are increasingly turning to local knowledge to inform conservation decisions. Here, we show the scientific and conservation benefits of recruiting and training local community members to collect data on an endangered species, the Grevy’s zebra (Equus grevyi). We recruited 18 scouts from six community-held ranches in Samburu District, Kenya. The scouts record the location, group structure and habitat of all Grevy’s zebra herds seen in walking surveys. Kernel analyses of scout herd observations indicate areas heavily used by Grevy’s zebra, and the subset of these areas favored by females with young foals. The important areas identified by the scouts closely match those inferred from analyses of GPS radiocollar data. Further, scout data reveals extensive spatial and temporal overlap between livestock and Grevy’s zebra. This overlap suggests the potential for competition between Grevy’s zebra and domestic animals. We argue that scout programs such as ours can generate valuable insights for conservation planning. In addition, such programs have the potential to improve local attitudes toward wildlife conservation.","2009-07","2012-12-30 23:47:44","2012-12-30 23:47:44","2012-12-20","1548-1555","","7","142","","Biological Conservation","","","","","","","","","","","","","ScienceDirect","","","","/home/paul/.mozilla/firefox/quuvkujd.default-1395261540826/zotero/storage/S9KNTJU6/low_partnering_2009.pdf","","","Capacity building; Citizen science; Community monitoring; Grevy’s zebra; Kenya; Pastoralism; Samburu; Savannah ecosystems","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JQPJRV5C","journalArticle","2014","Li, Ji; Jin, Shuang; Zu, Yuan-Gang; Luo, Meng; Wang, Wei; Zhao, Chun-Jian; Fu, Yu-Jie","Rapid preparative extraction and determination of major organic acids in honeysuckle (Lonicera japonica Thunb.) tea","Journal of Food Composition and Analysis","","0889-1575","10.1016/j.jfca.2013.12.007","http://www.sciencedirect.com/science/article/pii/S0889157514000088","In this study, ionic liquid based microwave-assisted extraction (IL-MAE) followed by high-performance liquid chromatography (HPLC) was developed for determination of major organic acids in honeysuckle tea. The results suggest that varying the anion and cation had significant effects on the preparative extraction efficiency; aqueous solution of [C6mim]Br was selected as solvent. The optimized extraction parameters were obtained as follows: IL concentration 0.5 M, temperature 50 °C, solvent to material ratio 20:1 mL/g and duration 9 min. Moreover, principal component analysis (PCA) was used to analyze the significances of these factors for IL-MAE and their interactions, and IL concentration was proved to be the most significant parameter. Compared with conventional sample preparation method, the content of organic acids in analytical sample was enhanced about 1.5-fold using IL-MAE in a shorter duration. In addition, a kinetic model of the preparative extraction process was established to fit the experimental data (R2 &gt; 0.99). The proposed HPLC method was successfully applied for determination of 5 organic acids in honeysuckle tea. The present research supported necessary data for sample preparation and quality analysis of honeysuckle tea.","March 2014","2014-09-12 13:39:44","2014-09-12 13:39:44","2014-09-12 13:39:44","139-145","","2","33","","Journal of Food Composition and Analysis","","","","","","","","","","","","","ScienceDirect","","","","","","","Food analysis; Food composition; Honeysuckle tea; Ionic liquid; Kinetic model; Lonicera japonica Thunb.; organic acids; Preparative extraction; Principal component analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JTGTGX8M","journalArticle","2012","Gardiner, Mary M; Allee, Leslie L; Brown, Peter MJ; Losey, John E; Roy, Helen E; Smyth, Rebecca Rice","Lessons from lady beetles: accuracy of monitoring data from US and UK citizen-science programs","Frontiers in Ecology and the Environment","","1540-9295","10.1890/110185","www.esajournals.org/doi/full/10.1890/110185","Citizen scientists have the potential to play a crucial role in the study of rapidly changing lady beetle (Coccinellidae) populations. We used data derived from three coccinellid-focused citizen-science programs to examine the costs and benefits of data collection from direct citizen-science (data used without verification) and verified citizen-science (observations verified by trained experts) programs. Data collated through direct citizen science overestimated species richness and diversity values in comparison to verified data, thereby influencing interpretation. The use of citizen scientists to collect data also influenced research costs; our analysis shows that verified citizen science was more cost effective than traditional science (in terms of data gathered per dollar). The ability to collect a greater number of samples through direct citizen science may compensate for reduced accuracy, depending on the type of data collected and the type(s) and extent of errors committed by volunteers.","2012","2012-12-30 23:47:44","2013-07-19 23:45:27","2012-12-20","471-476","","9","10","","Frontiers in Ecology and the Environment","Lessons from lady beetles","","","","","","","","","","","","ESA Journals","","","","/home/paul/.mozilla/firefox/quuvkujd.default-1395261540826/zotero/storage/ZZQVXEFS/gardiner_lessons_2012.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JXAD5D2N","journalArticle","2014","Bell, Lindsay W.; Moore, Andrew D.; Kirkegaard, John A.","Evolution in crop–livestock integration systems that improve farm productivity and environmental performance in Australia","Integrated crop-livestock","","1161-0301","10.1016/j.eja.2013.04.007","http://www.sciencedirect.com/science/article/pii/S1161030113000543","Abstract Australian farming systems have an enduring history of crop–livestock integration which emerged in the face of high climate variability, infertile soils and variable landscapes. Ley farming systems with phases of shorter annual legume pasture phases with cereal crops predominate but, emerging sustainability issues and the need to manage risk is driving ongoing innovation in crop–livestock integration. We discuss the recent evolution of selected innovations that integrate crop and livestock production and their impacts on farm productivity, sustainability and business risk. Dual-purpose use of cereals and canola (Brassica napus) for forage during the vegetative stage while still harvesting for grain is now practiced throughout southern Australia's cropping zone. This practice provides risk management benefits, diversifies crop rotations, reduces pressure on other feed resources and can significantly increase both livestock and crop productivity from farms by 25–75% with little increase in inputs. Sacrificially grazing crops when expected grain yield is low and/or livestock prices are attractive relative to grain provides further flexibility in crop–livestock management systems vital for business risk management in a variable climate. Replacing annual pastures with perennial pasture phases in rotation with crops can provide a range of benefits including improved hydrological balance to reduce dryland salinity, subsoil acidification and water-logging, provide a management tool for herbicide-resistant or problem weeds, improved soil nutrient and carbon stocks as well as increased livestock productivity by filling feed gaps. In some environments, integration of perennial forages in mixtures with cropping, such as alley cropping and inter-cropping, also provide options for improving environmental outcomes. These practices are all innovations that provide flexibility and enable tactical decisions about the mix of enterprises and allocation of land and forage resources to be adjusted in response to climate and price. We discuss these innovations in the context of the emerging constraints to crop–livestock integration in Australia including the continuing decline in labour availability on farms and increasing management skill required to optimise enterprise profitability.","July 2014","2014-09-21 02:40:06","2014-09-21 02:40:06","","10-20","","0","57","","European Journal of Agronomy","","","","","","","","","","","","","","","","","","","Dual-purpose; Economics; Meta-analysis; Pasture; Perennial; Profit; Rotation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JZK7BCH9","journalArticle","2011","Price, S. J.; Dorcas, M. E.","The Carolina Herp Atlas: An online, citizen-science approach to document amphibian and reptile occurrences","Herpetological Conservation and Biology","","","","http://www.bio.davidson.edu/people/midorcas/research/Reprints/Price%20and%20Dorcas%20-%202011%20-CarolinaHerpAtlas-HCB.pdf","Despite effectiveness in other scientific disciplines, citizen scientists have generally been underutilized in herpetological research and conservation. In this paper, we detail the project design, preliminary results, and data obtained from an online, citizen-science based herpetological atlas, known as the Carolina Herp Atlas (CHA). The CHA contains several features that ensure quality of submitted data, while allowing registered users to keep a personal database, and to employ a variety of data visualization tools such as species distribution maps, charts, tables, photos, and other information on North and South Carolina's amphibians and reptiles. From 1 March 2007 to 22 September 2009, the CHA totaled 698 registered users and received 15,626 amphibian and reptile occurrence records. Specifically, distribution data for 32 frogs, 51 salamanders, 38 snakes, 12 lizards, 16 turtles, and the American Alligator (Alligator mississippiensis) were obtained, with most commonly reported group being snakes (5,349 records). Additionally, several records of amphibians and reptiles considered priority species by North and South Carolina were contributed to the CHA. By gathering data from a large number of citizen scientists across large spatial scales, the CHA represents an important step in allowing the public to become involved in documenting occurrences of herpetofauna.","2011","2012-12-30 23:47:44","2012-12-30 23:47:44","2012-12-20 00:12:58","287–296","","2","6","","","The Carolina Herp Atlas","","","","","","","","","","","","Google Scholar","","","","/home/paul/.mozilla/firefox/quuvkujd.default-1395261540826/zotero/storage/IVB4J7GM/price_carolina_2011.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K2NAAFDG","journalArticle","2010","DeHaan, Lee R.; Weisberg, Sanford; Tilman, David; Fornara, Dario","Agricultural and biofuel implications of a species diversity experiment with native perennial grassland plants","Special section Harvested perennial grasslands: Ecological models for farming's perennial future","","0167-8809","10.1016/j.agee.2009.10.017","http://www.sciencedirect.com/science/article/pii/S016788090900320X","Two primary approaches to perennial biofuel crop production studied so far are fertilized grass monocultures and low-input high-diversity grasslands. While high-yielding perennial grass varieties are being developed in fertilized monocultures, breeding for yield in low-input high-diversity systems would be difficult. Before initiating breeding for low-input systems, it is therefore important to know the minimum number of functional groups and species required for maximum biomass harvest from low-input grasslands. We controlled the number of perennial grassland species in 168 plots in Minnesota, USA. Species were selected at random from a pool of 18, and 1, 2, 4, 8, or 16 were planted in each plot. Aboveground biomass was measured annually, and the plots were burned each spring. We found a strongly positive log-linear relationship between average annual aboveground biomass and planted species number, but a large proportion of plot-to-plot variability remained unexplained. We performed a conditional analysis of the aboveground biomass data to determine whether considering species identity would reduce the minimum number of species necessary in order to achieve yields similar to the highest diversity treatments. A model that accounted for the presence of legumes in general, and for the presence of the legume species Lupinus perennis in particular, showed no increase in biomass yield with increased species number. Over 11 years, average yields of L. perennis/C4 grass bicultures were similar to those of 16-species (maximum diversity) plots, and both were &gt;200% greater than the average of monocultures. Thus, under low-input conditions, the choice of the appropriate few perennial plant species for each location might result in systems with biomass yields similar to those from high-diversity systems. Because breeding biofuel crops in diverse mixtures would introduce complexity that is unwarranted in terms of maximum biomass yield, the first biofuel crop breeding programs for low-input systems are likely to accelerate progress by focusing on grass–legume bicultures.","April 15, 2010","2014-09-21 02:39:55","2014-09-21 02:39:55","","33-38","","1–2","137","","Agriculture, Ecosystems & Environment","","","","","","","","","","","","","","","","","","","Agriculture; Biofuel; Biomass; Grassland; Perennial; Plant breeding; Species diversity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K37ZVGJV","journalArticle","2011","Turner, Dale S.; Richter, Holly E.","Wet/dry mapping: Using citizen scientists to monitor the extent of perennial surface flow in dryland regions","Environmental Management","","0364-152X, 1432-1009","10.1007/s00267-010-9607-y","http://dx.doi.org/10.1007/s00267-010-9607-y","Wet/dry mapping provides a low-cost, comprehensive snapshot for monitoring flow conditions in rivers with interrupted perennial (spatially intermittent) surface flow. When used in conjunction with more traditional point-specific stream flow or groundwater measurements, it provides a better understanding of hydrologic systems at the broad landscape or watershed scale. Through use of trained volunteers, we mapped reaches with surface water during the driest time of year to track annual variation in length and location of perennial flow. Data from 12 years of wet/dry mapping on the San Pedro River in Arizona, USA, showed 62 reaches with surface flow in every year, totaling 32% of the river length through the San Pedro Riparian National Conservation Area. They also show areas with high year-to-year variation in flow length, which indicate changes in local groundwater conditions and may provide early warning of ecological changes. Data and maps from this project have been useful for a wide variety of conservation, management, and research efforts.","2011-03-01","2012-12-30 23:47:44","2012-12-30 23:47:44","2012-12-20","497-505","","3","47","","Environmental Management","Wet/dry mapping","","","","","","","en","","","","","link.springer.com","","","","/home/paul/.mozilla/firefox/quuvkujd.default-1395261540826/zotero/storage/ZA3DFN8B/turner_wetdry_2011.pdf","","","Arizona; Atmospheric Protection/Air Quality Control/Air Pollution60; Citizen science; Ecology56; Environmental Management58; Forestry Management57; Intermittent; Nature Conservation61; Perennial; San Pedro River; Stream monitoring; Waste Water Technology / Water Pollution Control / Water Management / Aquatic Pollution59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K3T3UNF9","journalArticle","2010","Hill, R.D.","The cultivation of perennial rice, an early phase in Southeast Asian agriculture?","Journal of Historical Geography","","0305-7488","10.1016/j.jhg.2009.09.001","http://www.sciencedirect.com/science/article/pii/S0305748809000966","Domesticated rice, Oryza sativa L., though a perennial, is nowadays usually cultivated as an annual. This has led a number of commentators to misinterpret the historical record. The older view that rice was domesticated around the Bay of Bengal and in parts of mainland Southeast Asia has been replaced by competing views of earliest domestication in that region and in the Yangzi valley. Botanical considerations point clearly to the retention of perennial characteristics while archaeological and historical evidences point to cultivation with more than a single harvest from an initial planting – the practice of ratooning. Evidence is reviewed briefly for China and more extensively for Southeast Asia. Modern field evidence is used to support the notion that ratooning was probably more widespread in the past and that this practice may represent an early phase in the history of rice agriculture in Southeast Asia as it does in China.","April 2010","2014-09-21 02:40:02","2014-09-21 02:40:02","","215-223","","2","36","","Journal of Historical Geography","","","","","","","","","","","","","","","","","","","Asian prehistory; History of early agriculture; Perennial crops; Rice cultivation; Southeast Asia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K6MWAXV6","journalArticle","2013","Auldist, M.J.; Marett, L.C.; Greenwood, J.S.; Hannah, M.; Jacobs, J.L.; Wales, W.J.","Effects of different strategies for feeding supplements on milk production responses in cows grazing a restricted pasture allowance","Journal of Dairy Science","","0022-0302","10.3168/jds.2012-6079","http://www.sciencedirect.com/science/article/pii/S0022030212008910","Milk production responses of grazing cows offered supplements in different ways were measured. Holstein-Friesian cows, averaging 227 d in milk, were allocated into 6 groups of 36, with 2 groups randomly assigned to each of 3 feeding strategies: (1) cows grazed perennial ryegrass pasture supplemented with milled barley grain fed in the milking parlor and pasture silage offered in the paddock (control); (2) same pasture and allotment supplemented with the same amounts of milled barley grain and pasture silage, but presented as a mixed ration after each milking (PMR 1); and (3) same pasture and allotment, supplemented with a mixed ration of milled barley grain, alfalfa hay, corn silage, and crushed corn grain (PMR 2). For all strategies, supplements provided the same metabolizable energy and grain:forage ratio. [75:25, dry matter (DM) basis]. Each group of 36 cows was further allocated into 4 groups of 9, which were assigned to receive 6, 8, 10, or 12 kg of supplement DM/cow per day. Thus, there were 2 replicated groups per supplement amount per dietary strategy. The experiment had a 14-d adaptation period and an 11-d measurement period. Pasture allotment was approximately 14 kg of DM/d for all cows and was offered in addition to the supplement. Positive quadratic responses to increasing amounts of supplement were observed for yield of milk, energy-corrected milk (ECM), and fat and protein, and positive linear responses for concentrations of fat and protein for cows on all 3 supplement feeding strategies. No difference existed between feeding strategy groups in yield of milk, ECM, or protein at any amount of supplement offered, but yield and concentration of fat was higher in PMR 2 cows compared with control and PMR 1 cows at the highest amounts of supplementation. Responses in marginal ECM production per additional kilogram of supplement were also greater for PMR 2 than control and PMR 1 cows when large amounts of supplement were consumed. For all diets, marked daily variation occurred in ruminal fluid volatile fatty acids and pH, especially in cows fed the largest amounts of supplement. It was concluded that when supplements are fed to grazing dairy cows, a simple mix of grain and pasture silage has no benefit over traditional strategies of feeding grain in the parlor and forage in the paddock. However, yield of milk fat and marginal milk production responses can be greater if the strategy uses an isoenergetic ration that also contains alfalfa hay, corn silage, and corn grain.","February 2013","2014-09-21 02:40:18","2014-09-21 02:40:18","","1218-1231","","2","96","","Journal of Dairy Science","","","","","","","","","","","","","","","","","","","milk response; partial mixed ration; Pasture; Supplement","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K8WRRJDD","webpage","","","40 maps that explain food in America","Vox.com","","","","/a/explain-food-americahttp://www.vox.com","Where our food comes from, how we eat it, and what we drink to wash it down","","2014-06-12 07:55:39","2014-06-12 07:55:39","2014-06-12 07:55:39","","","","","","","","","","","","","","","","","","","","","","","/home/paul/.mozilla/firefox/quuvkujd.default-1395261540826/zotero/storage/XICXEJZD/meat_2.png","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KISJFD69","journalArticle","2009","Leddin, C.M.; Stockdale, C.R.; Hill, J.; Heard, J.W.; Doyle, P.T.","Increasing amounts of crushed wheat fed with pasture hay reduced dietary fiber digestibility in lactating dairy cows","Journal of Dairy Science","","0022-0302","10.3168/jds.2008-1504","http://www.sciencedirect.com/science/article/pii/S0022030209705922","Sixteen cows in mid-lactation (milk yield of 23.8 ± 2.3 kg/d) were individually fed diets consisting of chopped perennial ryegrass hay, offered at 3 kg of dry matter (DM)/100 kg of body weight (BW), fed either alone or supplemented with amounts of crushed wheat ranging from 0.4 to 1.6 kg of DM/100 kg of BW (increasing at nominal intervals of 0.4 kg of DM/100 kg of BW; 5 nominal treatments in total). Three cows were allocated to each treatment except the mid-range wheat treatment, which had 4 cows. Results were analyzed by regression because the intake of the wheat by cows within treatments varied. The hay was used to reflect the characteristics of summer pastures in southeastern Australia. Feed intake and fecal output were measured to determine digestion coefficients, feeds were incubated in nylon bags in the rumen, and rumen variables were monitored. Estimates of metabolizable energy (ME) of the hay from in vivo or in vitro digestibility were also compared. The digestibility of neutral detergent fiber (NDF) was depressed linearly as the amount of crushed wheat consumed increased to 36% of DM intake. The extent to which negative associative effects on NDF digestion were associated with the hay could not be determined, as it was not possible to distinguish between the NDF from hay and that from wheat. However, acid detergent fiber (ADF) digestion also declined, suggesting that most of the response lay with the hay because ADF was negligible in the wheat. Most data indicated that effects of proportion of wheat in the diet on the utilization of consumed nutrients were small. Despite substitution of wheat for hay reducing the forage intake of cows, there was a positive linear effect on marginal milk responses (1.3 kg of energy-corrected milk/kg of DM wheat). Mean rumen fluid pH declined as the proportion of wheat in the diet increased. The lowest pH for any individual cow during a 24-h period was 5.4, and the amount of time that rumen fluid pH was &lt;6.0 ranged from 0 to 14 h depending on the amount of wheat consumed. It was concluded that these perturbations of the rumen environment were probably sufficient to result in negative associative effects. In addition, estimates of the ME content of the hay were higher when calculated from in vitro compared with in vivo digestibility, which has implications when estimating the amount of feed required for production.","June 2009","2014-09-21 02:40:32","2014-09-21 02:40:32","","2747-2757","","6","92","","Journal of Dairy Science","","","","","","","","","","","","","","","","","","","associative effect; dairy cow; digestion and rumen fermentation; pasture and grain","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KMPJZUKF","journalArticle","2006","Pimentel, David; Pimentel, Marcia","Global environmental resources versus world population growth","Migration, Globalization and the Environment Migration, Globalization and the Environment ISEE Conference 2004","","0921-8009","10.1016/j.ecolecon.2005.11.034","http://www.sciencedirect.com/science/article/pii/S092180090600053X","To secure a quality life for current and future generations, sufficient land, water, and energy must be available. Worldwide today there is evidence that food production and distribution processes are problematic; more than 3.7 billion humans are now malnourished. With the imbalance growing between population numbers and vital life sustaining resources, humans must actively conserve cropland, freshwater, energy, and biological resources. There is a need to develop renewable energy resources. Humans everywhere must understand that rapid population growth damages the earth’s resources and diminishes human well being.","September 12, 2006","2014-09-21 02:42:24","2014-09-21 02:42:24","","195-198","","2","59","","Ecological Economics","","","","","","","","","","","","","","","","","","","Economics; Environment; Immigration; Population; Resources","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KQU3DVNF","journalArticle","1997","D'Mello, J.P.F.; Macdonald, A.M.C.","Mycotoxins","Legume Forages and Indigenous Browse for Ruminants in the Semi-Arid Tropics","","0377-8401","10.1016/S0377-8401(97)81630-6","http://www.sciencedirect.com/science/article/pii/S0377840197816306","Mycotoxins are those secondary metabolites of fungi which are associated with certain disorders in animals and humans. The manifestations of toxicity in animals are as diverse as the fungal species which produce these compounds. In addition to being acutely toxic, some mycotoxins are now linked with the incidence of certain types of cancer and it is this aspect which has evoked global concern over feed and food safety. For ruminants, the mycotoxins of relevance are those arising from fungal contamination of protein supplements of tropical origin, principally cottonseed cake and groundnut meal, and certain grasses infected with endophytes. In addition, other grains and associated by-products may be contaminated with mycotoxins. When cottonseed cake and groundnut meal become infected with Aspergillus flavus and A. parasiticus, these meals are frequently contaminated with up to four aflatoxins, one of which (aflatoxin B1) is a carcinogen and may be converted into another potential carcinogen (aflatoxin M1) by lactating animals and secreted in milk. Aflatoxin contamination of cereals such as maize and sorghum may also occur and, in addition, worldwide contamination of maize with fumonisins has recently been reported. The fumonisins are synthesised by Fusarium moniliforme and have now been linked with the incidence of oesophageal cancer in humans and with outbreaks of animal mycotoxicoses in southern Africa. Well-defined syndromes have been identified in ruminants consuming forages naturally contaminated with toxigenic fungi. Of particular importance are the endophytic fungi of the Acremonium species which may infect tall fescue and perennial ryegrass, causing reduced productivity and neurological effects in cattle and sheep. The ergopeptine and lolitrem alkaloids have been implicated as the causative agents. In addition, infection of lupin stubbles, pods and seeds by Phomopsis leptostromiformis may result in the synthesis of the phomopsins which have been associated with lupinosis in sheep. Recent research indicates promising prospects for the development of plant genotypes devoid of, or resistant to, infection by toxigenic fungi. In the case of aflatoxin contaminated oil-seed meals, treatment with ammonia is a cost-effective method of detoxification.","November 1997","2014-09-21 02:41:03","2014-09-21 02:41:03","","155-166","","1–3","69","","Animal Feed Science and Technology","","","","","","","","","","","","","","","","","","","Feedstuffs; Fungal contamination; Mycotoxins; Ruminants","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
